,image_id,annotation
121,rep_n02640242_821.JPEG,rep_n02640242_
122,n01629819_19393.JPEG,"European fire salamander, Salamandra salamandra"
123,COCO_train2014_000000378621.jpg,"bicycle, skis"
124,n04310018_3250.JPEG,steam locomotive
125,rep_COCO_train2014_000000114846.jpg,"bicycle, sheep"
126,apartmentBuilding2.jpg,apartmentBuilding
127,ballroom4.jpg,ballroom
128,n04597913_690.JPEG,wooden spoon
129,n02927161_4653.JPEG,"butcher shop, meat market"
130,n01924916_1256.JPEG,"flatworm, platyhelminth"
131,COCO_train2014_000000169217.jpg,"elephant, giraffe"
132,COCO_train2014_000000361769.jpg,"bicycle, suitcase"
133,mallindoor8.jpg,mallindoor
134,n02488702_3245.JPEG,"colobus, colobus monkey"
135,n04389033_31026.JPEG,"tank, army tank, armored combat vehicle, armoured combat vehicle"
136,COCO_train2014_000000448401.jpg,truck
137,coralreef.jpg,coralreef
138,COCO_train2014_000000290192.jpg,bus
139,COCO_train2014_000000042366.jpg,street sign
140,COCO_train2014_000000382969.jpg,"bicycle, surfboard"
141,n04254777_18190.JPEG,sock
142,harbor8.jpg,harbor
143,COCO_train2014_000000499730.jpg,parking meter
144,sparoom6.jpg,sparoom
145,cabinIndoors3.jpg,cabinIndoors
146,COCO_train2014_000000055465.jpg,hat
147,n04509417_4411.JPEG,"unicycle, monocycle"
148,COCO_train2014_000000338501.jpg,"bicycle, kite, skateboard"
149,COCO_train2014_000000083738.jpg,"hair brush, door, refrigerator, fork"
150,observatory4.jpeg,observatory
151,n02011460_4269.JPEG,bittern
152,COCO_train2014_000000253480.jpg,"fire hydrant, motorcycle"
153,rep_n04136333_2487.JPEG,rep_n04136333_
154,cabana1.jpg,cabana
155,n03924679_1201.JPEG,photocopier
156,n03873416_21558.JPEG,"paddle, boat paddle"
157,n01498041_984.JPEG,stingray
158,COCO_train2014_000000275380.jpg,"bus, boat, motorcycle"
159,COCO_train2014_000000270278.jpg,parking meter
160,n03424325_31318.JPEG,"gasmask, respirator, gas helmet"
161,n04070727_5531.JPEG,"refrigerator, icebox"
162,n03255030_1114.JPEG,dumbbell
163,COCO_train2014_000000428605.jpg,"street sign, bicycle"
164,n04111531_2186.JPEG,rotisserie
165,COCO_train2014_000000031078.jpg,"bicycle, snowboard"
166,island1.jpg,island
167,COCO_train2014_000000196777.jpg,"airplane, bicycle"
168,rep_COCO_train2014_000000088449.jpg,"bicycle, truck"
169,concerthall6.jpg,concerthall
170,readingroom4.jpg,readingroom
171,COCO_train2014_000000429887.jpg,vase
172,lightingstore2.jpg,lightingstore
173,n03617480_20673.JPEG,kimono
174,COCO_train2014_000000246736.jpg,"potted plant, cell phone, couch, dog"
175,COCO_train2014_000000575971.jpg,"bicycle, baseball bat, umbrella"
176,COCO_train2014_000000122560.jpg,bear
177,n01828970_1023.JPEG,bee eater
178,n03394916_51071.JPEG,"French horn, horn"
179,COCO_train2014_000000485902.jpg,"bicycle, sports ball"
180,n03627232_12520.JPEG,knot
181,COCO_train2014_000000339051.jpg,"bicycle, blender, plate"
182,n02091831_990.JPEG,"Saluki, gazelle hound"
183,n04033901_37771.JPEG,"quill, quill pen"
184,snowmountains5.jpg,snowmountains
185,COCO_train2014_000000509269.jpg,zebra
186,COCO_train2014_000000539340.jpg,hair drier
187,baywindow1.jpg,baywindow
188,carFactory1.jpg,carFactory
189,n03899768_36177.JPEG,"patio, terrace"
190,COCO_train2014_000000147331.jpg,"bicycle, clock, car, motorcycle, bed"
191,pizzeria1.jpg,pizzeria
192,dollhouse1.jpg,dollhouse
193,n03272010_3139.JPEG,electric guitar
194,n04590129_4291.JPEG,window shade
195,n07831146_630.JPEG,carbonara
196,churchInside3.jpg,churchInside
197,COCO_train2014_000000081474.jpg,"bear, hat"
198,COCO_train2014_000000468771.jpg,"bicycle, hat"
199,n04099969_3551.JPEG,"rocking chair, rocker"
200,n03788365_11220.JPEG,mosquito net
201,COCO_train2014_000000468825.jpg,"bottle, bicycle"
202,COCO_train2014_000000176732.jpg,"bus, boat, motorcycle"
203,n02037110_227.JPEG,"oystercatcher, oyster catcher"
204,rep_n02101006_8380.JPEG,rep_n02101006_
205,n03733281_17260.JPEG,"maze, labyrinth"
206,rep_COCO_train2014_000000428691.jpg,"bicycle, traffic light"
207,COCO_train2014_000000021718.jpg,"bowl, banana, hot dog, carrot"
208,n03532672_3469.JPEG,"hook, claw"
209,COCO_train2014_000000566341.jpg,cat
210,n02277742_3879.JPEG,"ringlet, ringlet butterfly"
211,COCO_train2014_000000239337.jpg,"cat, bicycle"
212,n01950731_13698.JPEG,"sea slug, nudibranch"
213,n04254680_5488.JPEG,soccer ball
214,COCO_train2014_000000531828.jpg,"bicycle, cake"
215,n03179701_9059.JPEG,desk
216,COCO_train2014_000000288751.jpg,traffic light
217,n02085782_1778.JPEG,Japanese spaniel
218,COCO_train2014_000000520259.jpg,"bicycle, baseball bat, motorcycle"
219,HorseRaceTrack4.jpg,HorseRaceTrack
220,COCO_train2014_000000278962.jpg,"donut, toaster"
221,ISS3.jpg,ISS
222,COCO_train2014_000000366396.jpg,"bicycle, snowboard"
223,n03196217_6946.JPEG,digital clock
224,n02980441_6774.JPEG,castle
225,COCO_train2014_000000477852.jpg,"airplane, bicycle"
226,COCO_train2014_000000463299.jpg,"bicycle, tennis racket"
227,COCO_train2014_000000149546.jpg,cake
228,COCO_train2014_000000014269.jpg,"bicycle, umbrella, snowboard"
229,wrestlingring7.jpg,wrestlingring
230,COCO_train2014_000000348668.jpg,giraffe
231,rep_COCO_train2014_000000428691.jpg,"bicycle, traffic light"
232,n03983396_2080.JPEG,"pop bottle, soda bottle"
233,COCO_train2014_000000224100.jpg,cake
234,balconyOUT.jpg,balconyOUT
235,COCO_train2014_000000373666.jpg,"sandwich, window, broccoli, banana, apple"
236,COCO_train2014_000000085564.jpg,"baseball glove, skateboard, kite, bicycle"
237,n02730930_15174.JPEG,apron
238,pond1.jpg,pond
239,n03661043_41934.JPEG,library
240,n03271574_6068.JPEG,"electric fan, blower"
241,n07248320_3857.JPEG,"book jacket, dust cover, dust jacket, dust wrapper"
242,COCO_train2014_000000023419.jpg,cat
243,bridge6.jpg,bridge
244,COCO_train2014_000000495243.jpg,"chair, bicycle, couch, knife, fork, laptop, window, spoon"
245,n04525038_17320.JPEG,velvet
246,n02123394_8575.JPEG,Persian cat
247,airportTerminal6.jpg,airportTerminal
248,volleyballcourt4.jpg,volleyballcourt
249,n02105412_545.JPEG,kelpie
250,n02281787_391.JPEG,"lycaenid, lycaenid butterfly"
251,n02066245_4953.JPEG,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus"
252,n01677366_11319.JPEG,"common iguana, iguana, Iguana iguana"
253,n03717622_3067.JPEG,manhole cover
254,COCO_train2014_000000300622.jpg,"bicycle, suitcase"
255,COCO_train2014_000000237093.jpg,elephant
256,fishmarket1.jpg,fishmarket
257,rep_n02442845_19700.JPEG,rep_n02442845_
258,COCO_train2014_000000309135.jpg,giraffe
259,n02988304_2552.JPEG,CD player
260,deck4.jpg,deck
261,n04026417_14316.JPEG,purse
262,n02119022_16850.JPEG,"red fox, Vulpes vulpes"
263,rep_n03602883_18507.JPEG,rep_n03602883_
264,n03954731_22664.JPEG,"plane, carpenter's plane, woodworking plane"
265,n01833805_1411.JPEG,hummingbird
266,COCO_train2014_000000201246.jpg,bus
267,n03498962_8595.JPEG,hatchet
268,COCO_train2014_000000136132.jpg,"horse, bird"
269,lightingstore3.jpg,lightingstore
270,n02672831_13968.JPEG,"accordion, piano accordion, squeeze box"
271,COCO_train2014_000000333615.jpg,"bicycle, tennis racket"
272,n03895866_45745.JPEG,"passenger car, coach, carriage"
273,COCO_train2014_000000178031.jpg,"bicycle, sheep"
274,n02910353_9413.JPEG,buckle
275,COCO_train2014_000000036151.jpg,"baseball glove, bicycle, skateboard"
276,rep_n02356798_2870.JPEG,rep_n02356798_
277,COCO_train2014_000000037925.jpg,"bicycle, surfboard"
278,greenmountains5.jpg,greenmountains
279,COCO_train2014_000000092353.jpg,"horse, bicycle, baseball bat"
280,observatory3.jpg,observatory
281,n01817953_6235.JPEG,"African grey, African gray, Psittacus erithacus"
282,n04376876_11087.JPEG,syringe
283,COCO_train2014_000000203868.jpg,giraffe
284,COCO_train2014_000000023718.jpg,"train, bicycle, vase, motorcycle"
285,COCO_train2014_000000486503.jpg,"baseball glove, bicycle"
286,pasture8.jpg,pasture
287,n02114548_19508.JPEG,"white wolf, Arctic wolf, Canis lupus tundrarum"
288,COCO_train2014_000000041606.jpg,"bicycle, baseball bat, boat, motorcycle"
289,n02100583_24912.JPEG,"vizsla, Hungarian pointer"
290,COCO_train2014_000000099363.jpg,"bicycle, snowboard"
291,chickenCoop7.jpg,chickenCoop
292,COCO_train2014_000000034933.jpg,refrigerator
293,swimmingpool1.jpg,swimmingpool
294,COCO_train2014_000000064263.jpg,"potted plant, keyboard, bicycle, couch"
295,n02090379_2126.JPEG,redbone
296,rep_n04044716_4079.JPEG,rep_n04044716_
297,n02123159_3798.JPEG,tiger cat
298,COCO_train2014_000000151307.jpg,vase
299,n02777292_5132.JPEG,"balance beam, beam"
300,n02701002_18950.JPEG,ambulance
301,n04428191_8065.JPEG,"thresher, thrasher, threshing machine"
302,staircase.jpg,staircase
303,COCO_train2014_000000113787.jpg,"cat, hat"
304,COCO_train2014_000000147694.jpg,"tie, bench, dog, bicycle"
305,n04153751_8229.JPEG,screw
306,rep_bakery5.jpg,rep_bakery
307,COCO_train2014_000000411475.jpg,zebra
308,n04462240_18783.JPEG,toyshop
309,n03127925_674.JPEG,crate
310,n04356056_5603.JPEG,"sunglasses, dark glasses, shades"
311,cave.jpg,cave
312,COCO_train2014_000000010903.jpg,"scissors, bed, couch, window"
313,COCO_train2014_000000202805.jpg,"bicycle, skis"
314,COCO_train2014_000000178423.jpg,truck
315,lake6.jpg,lake
316,movie_theater6.jpg,movie_theater
317,COCO_train2014_000000118306.jpg,street sign
318,COCO_train2014_000000132297.jpg,giraffe
319,n01697457_8605.JPEG,"African crocodile, Nile crocodile, Crocodylus niloticus"
320,tenniscourt.jpg,tenniscourt
321,COCO_train2014_000000551063.jpg,giraffe
322,COCO_train2014_000000144817.jpg,"tie, bicycle, couch, cup"
323,COCO_train2014_000000452341.jpg,hat
324,COCO_train2014_000000373679.jpg,dog
325,drycleaners1.jpg,drycleaners
326,courtroom.jpg,courtroom
327,n04033901_7131.JPEG,"quill, quill pen"
328,n02132136_492.JPEG,"brown bear, bruin, Ursus arctos"
329,COCO_train2014_000000128299.jpg,"blender, window, broccoli, oven, bed, banana, refrigerator, couch, toaster"
330,n03891332_5084.JPEG,parking meter
331,n07747607_35702.JPEG,orange
332,n02093991_5406.JPEG,Irish terrier
333,COCO_train2014_000000026302.jpg,"bottle, bicycle"
334,n02099429_5693.JPEG,curly-coated retriever
335,COCO_train2014_000000247121.jpg,"microwave, mirror, couch"
336,COCO_train2014_000000527618.jpg,hat
337,COCO_train2014_000000401699.jpg,elephant
338,n02410509_3576.JPEG,bison
339,campsite3.jpg,campsite
340,COCO_train2014_000000484528.jpg,"bicycle, skateboard"
341,ATM2.jpg,ATM
342,COCO_train2014_000000274685.jpg,"bicycle, sheep"
343,artStudio2.jpg,artStudio
344,n03595614_9847.JPEG,"jersey, T-shirt, tee shirt"
345,bleachers7.jpg,bleachers
346,n02091635_7610.JPEG,"otterhound, otter hound"
347,COCO_train2014_000000333654.jpg,"bicycle, boat, train, motorcycle"
348,COCO_train2014_000000080987.jpg,bear
349,COCO_train2014_000000017935.jpg,"bicycle, tennis racket"
350,COCO_train2014_000000492648.jpg,"bicycle, tennis racket"
351,COCO_train2014_000000206467.jpg,"bicycle, motorcycle, truck, bird"
352,rep_n03602883_18507.JPEG,rep_n03602883_
353,COCO_train2014_000000564938.jpg,hat
354,n01614925_1006.JPEG,"bald eagle, American eagle, Haliaeetus leucocephalus"
355,n02317335_26399.JPEG,"starfish, sea star"
356,n04606251_2209.JPEG,wreck
357,n03930630_884.JPEG,"pickup, pickup truck"
358,COCO_train2014_000000408492.jpg,hat
359,pizzeria4.jpg,pizzeria
360,n02443484_2595.JPEG,"black-footed ferret, ferret, Mustela nigripes"
361,n01558993_2306.JPEG,"robin, American robin, Turdus migratorius"
362,stream_outdoor9.jpg,stream_outdoor
363,rep_n02704792_9673.JPEG,rep_n02704792_
364,COCO_train2014_000000124747.jpg,traffic light
365,n02109047_1551.JPEG,Great Dane
366,n02879718_9546.JPEG,bow
367,n01986214_14578.JPEG,hermit crab
368,n02398521_5517.JPEG,"hippopotamus, hippo, river horse, Hippopotamus amphibius"
369,dentist3.jpg,dentist
370,n04325704_6620.JPEG,stole
371,n03032252_36446.JPEG,"cinema, movie theater, movie theatre, movie house, picture palace"
372,readingroom5.jpg,readingroom
373,n03196217_993.JPEG,digital clock
374,n01693334_1910.JPEG,"green lizard, Lacerta viridis"
375,COCO_train2014_000000406116.jpg,"tie, bicycle, suitcase, motorcycle, microwave"
376,COCO_train2014_000000210751.jpg,"bicycle, clock, fork, potted plant, bed, cake"
377,COCO_train2014_000000154011.jpg,zebra
378,COCO_train2014_000000570543.jpg,"bicycle, traffic light"
379,rep_n04557648_12671.JPEG,rep_n04557648_
380,n01560419_9017.JPEG,bulbul
381,n03887697_1847.JPEG,paper towel
382,COCO_train2014_000000254130.jpg,truck
383,rep_n04335435_10063.JPEG,rep_n04335435_
384,COCO_train2014_000000340317.jpg,"street sign, bicycle, fire hydrant, motorcycle"
385,igloo4.jpg,igloo
386,n03976657_8828.JPEG,pole
387,COCO_train2014_000000570785.jpg,vase
388,n03908714_12762.JPEG,pencil sharpener
389,COCO_train2014_000000407778.jpg,"bicycle, fire hydrant, truck"
390,laundromat1.jpg,laundromat
391,COCO_train2014_000000450864.jpg,"bicycle, donut, couch, knife, cup, fork, window, plate, broccoli, bowl, banana, spoon"
392,n02106382_1345.JPEG,"Bouvier des Flandres, Bouviers des Flandres"
393,COCO_train2014_000000061174.jpg,hat
394,n02687172_1657.JPEG,"aircraft carrier, carrier, flattop, attack aircraft carrier"
395,n01695060_2336.JPEG,"Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis"
396,n03530642_28978.JPEG,honeycomb
397,driveway7.jpg,driveway
398,ruralroad2.jpg,ruralroad
399,COCO_train2014_000000575252.jpg,"airplane, bicycle"
400,track5.jpg,track
401,COCO_train2014_000000303392.jpg,"keyboard, laptop, window, potted plant, bed, scissors"
402,n07892512_4656.JPEG,red wine
403,musicStore4.jpg,musicStore
404,COCO_train2014_000000389103.jpg,bus
405,rep_n02120079_6668.JPEG,rep_n02120079_
406,COCO_train2014_000000211138.jpg,"keyboard, bicycle, knife, fork, window, banana, spoon"
407,COCO_train2014_000000228671.jpg,"bottle, bicycle, kite"
408,COCO_train2014_000000471315.jpg,bear
409,golfcourse10.jpg,golfcourse
410,COCO_train2014_000000000650.jpg,"dog, motorcycle"
411,n02807133_7801.JPEG,"bathing cap, swimming cap"
412,sandDunes_desert_outdoor9.jpg,sandDunes_desert_outdoor
413,COCO_train2014_000000461187.jpg,"bicycle, suitcase, bird, motorcycle, microwave"
414,COCO_train2014_000000425135.jpg,refrigerator
415,COCO_train2014_000000166764.jpg,"baseball glove, bicycle, skateboard"
416,COCO_train2014_000000237372.jpg,"shoe, bicycle, boat, motorcycle"
417,n01984695_57624.JPEG,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish"
418,parkinggarage3.jpg,parkinggarage
419,COCO_train2014_000000046024.jpg,"mouse, dog, laptop, cell phone, couch, remote"
420,n02389026_6893.JPEG,sorrel
421,n02107908_1426.JPEG,Appenzeller
422,n02114712_16224.JPEG,"red wolf, maned wolf, Canis rufus, Canis niger"
423,n02113799_6304.JPEG,standard poodle
424,COCO_train2014_000000274978.jpg,"bicycle, tennis racket"
425,n03871628_14439.JPEG,packet
426,COCO_train2014_000000170485.jpg,"bicycle, tennis racket"
427,n01990800_4092.JPEG,isopod
428,n01687978_6955.JPEG,agama
429,n01667114_73.JPEG,mud turtle
430,n02391049_2163.JPEG,zebra
431,playroom4.jpg,playroom
432,COCO_train2014_000000474157.jpg,"elephant, bicycle, sheep"
433,n04311174_6826.JPEG,steel drum
434,rep_COCO_train2014_000000027710.jpg,elephant
435,COCO_train2014_000000116588.jpg,"blender, fork, window, plate, broccoli, oven, bed, banana, refrigerator, bowl, apple, couch, toaster"
436,squashcourt.jpg,squashcourt
437,COCO_train2014_000000542304.jpg,cat
438,copyroom2.jpg,copyroom
439,rep_n02808304_3656.JPEG,rep_n02808304_
440,COCO_train2014_000000265023.jpg,"microwave, bicycle, umbrella, snowboard"
441,n04009552_16559.JPEG,projector
442,rep_tailor6.jpg,rep_tailor
443,jewelrystore8.jpg,jewelrystore
444,n03692522_13672.JPEG,"loupe, jeweler's loupe"
445,rep_n03201208_7071.JPEG,rep_n03201208_
446,COCO_train2014_000000333820.jpg,"bicycle, tennis racket"
447,ice_rink7.jpg,ice_rink
448,n03188531_14772.JPEG,"diaper, nappy, napkin"
449,n01632777_8452.JPEG,"axolotl, mud puppy, Ambystoma mexicanum"
450,COCO_train2014_000000237831.jpg,"chair, bicycle, fork, window, couch"
451,n04579432_2036.JPEG,whistle
452,rep_n01798484_1157.JPEG,rep_n01798484_
453,COCO_train2014_000000035972.jpg,"street sign, motorcycle"
454,COCO_train2014_000000347133.jpg,"bicycle, kite, skateboard"
455,COCO_train2014_000000124456.jpg,"bicycle, tennis racket"
456,n03492542_14374.JPEG,"hard disc, hard disk, fixed disk"
457,COCO_train2014_000000304092.jpg,bear
458,COCO_train2014_000000105026.jpg,"potted plant, bicycle, suitcase"
459,treehouse2.jpg,treehouse
460,n04263257_8347.JPEG,soup bowl
461,COCO_train2014_000000552589.jpg,hat
462,minigolf2.jpg,minigolf
463,COCO_train2014_000000182799.jpg,"tie, microwave, bicycle"
464,COCO_train2014_000000129143.jpg,"airplane, bicycle"
465,COCO_train2014_000000167692.jpg,"bicycle, baseball bat"
466,n01818515_4196.JPEG,macaw
467,bedroom3.jpg,bedroom
468,theater5.jpg,theater
469,COCO_train2014_000000037823.jpg,cow
470,rep_n04026417_26908.JPEG,rep_n04026417_
471,n03483316_1219.JPEG,"hand blower, blow dryer, blow drier, hair dryer, hair drier"
472,n02699494_2522.JPEG,altar
473,COCO_train2014_000000418409.jpg,"tie, mouse, bicycle, sandwich, potted plant"
474,n02860847_9221.JPEG,"bobsled, bobsleigh, bob"
475,n03345487_25103.JPEG,"fire engine, fire truck"
476,playground7.jpg,playground
477,promenadeDeck6.jpg,promenadeDeck
478,n01807496_15770.JPEG,partridge
479,n03494278_32555.JPEG,"harmonica, mouth organ, harp, mouth harp"
480,COCO_train2014_000000338670.jpg,"tie, bicycle, sandwich, broccoli, apple"
481,n01693334_348.JPEG,"green lizard, Lacerta viridis"
482,ShowJumping8.jpg,ShowJumping
483,COCO_train2014_000000005028.jpg,"mouse, keyboard, clock, bicycle, potted plant, banana, scissors, couch, toaster"
484,COCO_train2014_000000564465.jpg,"sandwich, broccoli"
485,n03388183_13799.JPEG,fountain pen
486,COCO_train2014_000000171328.jpg,broccoli
487,rep_COCO_train2014_000000541164.jpg,cat
488,pantry8.jpg,pantry
489,n04204238_15792.JPEG,shopping basket
490,COCO_train2014_000000302166.jpg,"bicycle, umbrella, traffic light"
491,firestation5.jpg,firestation
492,rep_n03201208_7071.JPEG,rep_n03201208_
493,COCO_train2014_000000463019.jpg,bird
494,COCO_train2014_000000508861.jpg,"bicycle, cake"
495,n04493381_10004.JPEG,"tub, vat"
496,n01930112_14289.JPEG,"nematode, nematode worm, roundworm"
497,COCO_train2014_000000445323.jpg,"mouse, bicycle, suitcase, cell phone, remote"
498,garbagedump1.jpg,garbagedump
499,n03457902_14354.JPEG,"greenhouse, nursery, glasshouse"
500,n03000247_55479.JPEG,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour"
501,COCO_train2014_000000002270.jpg,"clock, fork, potted plant, bed, banana, scissors, couch"
502,COCO_train2014_000000404270.jpg,hair drier
503,n04525305_5174.JPEG,vending machine
504,COCO_train2014_000000282987.jpg,hat
505,n04536866_34509.JPEG,"violin, fiddle"
506,COCO_train2014_000000055294.jpg,"tie, bicycle, bird, microwave, umbrella"
507,n04613696_442.JPEG,yurt
508,desertvegetation2.jpg,desertvegetation
509,COCO_train2014_000000055514.jpg,"bicycle, snowboard"
510,n01534433_436.JPEG,"junco, snowbird"
511,COCO_train2014_000000281330.jpg,traffic light
512,n04486054_1941.JPEG,triumphal arch
513,n02492660_1772.JPEG,"howler monkey, howler"
514,COCO_train2014_000000204969.jpg,teddy bear
515,rep_COCO_train2014_000000523236.jpg,bus
516,homegarage.jpg,homegarage
517,carmechanic4.jpeg,carmechanic
518,n01558993_5976.JPEG,"robin, American robin, Turdus migratorius"
519,chickenCoop3.jpeg,chickenCoop
520,COCO_train2014_000000485605.jpg,"hair brush, door, refrigerator"
521,n02099601_5488.JPEG,golden retriever
522,n03791053_3596.JPEG,"motor scooter, scooter"
523,trainStation5.jpg,trainStation
524,n01494475_6207.JPEG,"hammerhead, hammerhead shark"
525,COCO_train2014_000000079503.jpg,"bicycle, kite, skateboard"
526,n04591157_1442.JPEG,Windsor tie
527,n02112706_4688.JPEG,Brabancon griffon
