,image_id,annotation
71,COCO_train2014_000000118087.jpg,cat
72,n01531178_2651.JPEG,"goldfinch, Carduelis carduelis"
73,COCO_train2014_000000275335.jpg,refrigerator
74,COCO_train2014_000000090569.jpg,"bicycle, couch, cup, window"
75,COCO_train2014_000000425135.jpg,refrigerator
76,pasture9.jpg,pasture
77,n01443537_2819.JPEG,"goldfish, Carassius auratus"
78,rep_tailor6.jpg,rep_tailor
79,COCO_train2014_000000015183.jpg,"bicycle, donut, toaster"
80,n04179913_10794.JPEG,sewing machine
81,n03791053_3596.JPEG,"motor scooter, scooter"
82,n02808304_3656.JPEG,bath towel
83,yogastudio2.jpg,yogastudio
84,COCO_train2014_000000029730.jpg,"bicycle, snowboard"
85,COCO_train2014_000000184822.jpg,"bicycle, train"
86,COCO_train2014_000000157342.jpg,"banana, broccoli"
87,n04404412_6.JPEG,"television, television system"
88,horsebarn8.jpg,horsebarn
89,COCO_train2014_000000152328.jpg,"tie, bicycle, car"
90,n04330267_289.JPEG,stove
91,n03843555_6225.JPEG,oil filter
92,n07745940_20689.JPEG,strawberry
93,COCO_train2014_000000192631.jpg,carrot
94,COCO_train2014_000000346754.jpg,"blender, fork, window, oven, bowl, refrigerator, banana, scissors, couch, toaster"
95,COCO_train2014_000000015249.jpg,sheep
96,COCO_train2014_000000016344.jpg,"bicycle, sports ball"
97,n04486054_12926.JPEG,triumphal arch
98,n03599486_2956.JPEG,"jinrikisha, ricksha, rickshaw"
99,island3.jpg,island
100,n04285008_1674.JPEG,"sports car, sport car"
101,COCO_train2014_000000461208.jpg,"tie, bicycle, motorcycle, bird"
102,n02096177_2820.JPEG,"cairn, cairn terrier"
103,n04515003_31186.JPEG,"upright, upright piano"
104,exerciseequipment5.jpg,exerciseequipment
105,theater3.jpg,theater
106,igloo5.jpg,igloo
107,COCO_train2014_000000224396.jpg,"clock, fork, plate, broccoli, oven, bowl, refrigerator, banana, spoon, toaster"
108,n04254120_981.JPEG,soap dispenser
109,rep_sidewalk1.jpg,rep_sidewalk
110,COCO_train2014_000000166504.jpg,"bottle, bicycle"
111,rep_n03201208_7071.JPEG,rep_n03201208_
112,COCO_train2014_000000085122.jpg,giraffe
113,COCO_train2014_000000383641.jpg,giraffe
114,island1.jpg,island
115,COCO_train2014_000000338169.jpg,"airplane, bicycle"
116,stripmall.jpg,stripmall
117,coralreef5.jpg,coralreef
118,n13052670_4260.JPEG,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa"
119,n02483708_6086.JPEG,"siamang, Hylobates syndactylus, Symphalangus syndactylus"
120,n02137549_4123.JPEG,mongoose
121,COCO_train2014_000000278714.jpg,"potted plant, bed, scissors"
122,rep_COCO_train2014_000000523272.jpg,"bicycle, motorcycle, boat, fire hydrant, horse"
123,COCO_train2014_000000531828.jpg,"bicycle, cake"
124,COCO_train2014_000000137706.jpg,elephant
125,COCO_train2014_000000253550.jpg,"hair drier, bicycle"
126,n03535780_11387.JPEG,"horizontal bar, high bar"
127,n03841143_2896.JPEG,"odometer, hodometer, mileometer, milometer"
128,COCO_train2014_000000103366.jpg,"bicycle, snowboard"
129,church8.jpg,church
130,COCO_train2014_000000135032.jpg,"horse, bird"
131,COCO_train2014_000000558278.jpg,"banana, fork, window, orange"
132,sidewalk3.jpg,sidewalk
133,elevatorOutside3.jpg,elevatorOutside
134,COCO_train2014_000000055090.jpg,"keyboard, bicycle, clock, laptop, couch"
135,n02443114_7290.JPEG,"polecat, fitch, foulmart, foumart, Mustela putorius"
136,n04597913_2666.JPEG,wooden spoon
137,n02423022_2032.JPEG,gazelle
138,n03146219_2343.JPEG,cuirass
139,n02793495_4736.JPEG,barn
140,n03769881_3263.JPEG,minibus
141,n03877845_13042.JPEG,palace
142,n01631663_4901.JPEG,eft
143,COCO_train2014_000000231572.jpg,"bicycle, bus"
144,COCO_train2014_000000162230.jpg,"chair, toaster"
145,n03729826_15069.JPEG,matchstick
146,carmechanic4.jpeg,carmechanic
147,COCO_train2014_000000243839.jpg,"tie, mouse, bicycle, bird"
148,n03929660_7201.JPEG,"pick, plectrum, plectron"
149,n04263257_8347.JPEG,soup bowl
150,n04149813_6373.JPEG,scoreboard
151,COCO_train2014_000000322246.jpg,"frisbee, dog"
152,n04285008_3538.JPEG,"sports car, sport car"
153,COCO_train2014_000000003521.jpg,"hair drier, bicycle"
154,highway7.jpg,highway
155,n02823428_4996.JPEG,beer bottle
156,COCO_train2014_000000081042.jpg,"plate, bed, refrigerator, banana, scissors"
157,COCO_train2014_000000391892.jpg,"bicycle, bus, boat"
158,n02099849_1115.JPEG,Chesapeake Bay retriever
159,n01978455_7445.JPEG,"rock crab, Cancer irroratus"
160,COCO_train2014_000000397815.jpg,"shoe, tie, bicycle, skateboard"
161,greenhouse.jpg,greenhouse
162,COCO_train2014_000000363084.jpg,"horse, banana, bird"
163,COCO_train2014_000000404007.jpg,hat
164,COCO_train2014_000000195027.jpg,"spoon, bicycle, knife, cup, window, bowl, couch"
165,COCO_train2014_000000347133.jpg,"bicycle, kite, skateboard"
166,driveway6.jpg,driveway
167,n01698640_3315.JPEG,"American alligator, Alligator mississipiensis"
168,n02110958_4869.JPEG,"pug, pug-dog"
169,rep_COCO_train2014_000000470999.jpg,dog
170,highway.jpg,highway
171,sculpturegarden1.jpg,sculpturegarden
172,COCO_train2014_000000412200.jpg,"bicycle, tennis racket"
173,lightingstore3.jpg,lightingstore
174,n02730930_15556.JPEG,apron
175,COCO_train2014_000000559145.jpg,"bicycle, tennis racket"
176,n02138441_4996.JPEG,"meerkat, mierkat"
177,rep_n01843065_640.JPEG,rep_n01843065_
178,COCO_train2014_000000194108.jpg,"tie, bicycle, car, bird, motorcycle, fire hydrant, vase"
179,n07873807_318.JPEG,"pizza, pizza pie"
180,staircase6.jpg,staircase
181,COCO_train2014_000000031053.jpg,"bicycle, skis, motorcycle"
182,n03223299_27176.JPEG,"doormat, welcome mat"
183,COCO_train2014_000000173883.jpg,refrigerator
184,n02002724_1411.JPEG,"black stork, Ciconia nigra"
185,COCO_train2014_000000069705.jpg,bear
186,cafeteria1.jpg,cafeteria
187,n01687978_468.JPEG,agama
188,n04149813_8849.JPEG,scoreboard
189,COCO_train2014_000000223319.jpg,bird
190,n01981276_3580.JPEG,"king crab, Alaska crab, Alaskan king crab, Alaska king crab, Paralithodes camtschatica"
191,COCO_train2014_000000574735.jpg,"blender, fork, window, broccoli, banana, refrigerator, apple"
192,COCO_train2014_000000444018.jpg,"bicycle, fire hydrant, truck"
193,n04251144_16391.JPEG,snorkel
194,COCO_train2014_000000119550.jpg,"bed, scissors"
195,COCO_train2014_000000325079.jpg,"shoe, microwave, bicycle, umbrella"
196,n02437312_9772.JPEG,"Arabian camel, dromedary, Camelus dromedarius"
197,n03529860_6834.JPEG,"home theater, home theatre"
198,lab5.jpg,lab
199,COCO_train2014_000000222921.jpg,giraffe
200,COCO_train2014_000000110142.jpg,"bicycle, surfboard, motorcycle"
201,COCO_train2014_000000499730.jpg,parking meter
202,n02106166_11132.JPEG,Border collie
203,n03535780_40946.JPEG,"horizontal bar, high bar"
204,COCO_train2014_000000396550.jpg,cow
205,n02699494_2194.JPEG,altar
206,COCO_train2014_000000006765.jpg,truck
207,warehouse1.jpg,warehouse
208,COCO_train2014_000000265150.jpg,vase
209,balconyOUT.jpg,balconyOUT
210,COCO_train2014_000000027030.jpg,mirror
211,COCO_train2014_000000469754.jpg,vase
212,trainStation1.jpg,trainStation
213,rep_n01796340_19749.JPEG,rep_n01796340_
214,n03992509_3521.JPEG,potter's wheel
215,n02113186_12121.JPEG,"Cardigan, Cardigan Welsh corgi"
216,rep_COCO_train2014_000000191686.jpg,zebra
217,gasstation8.jpg,gasstation
218,n02835271_12743.JPEG,"bicycle-built-for-two, tandem bicycle, tandem"
219,n02823750_472.JPEG,beer glass
220,diner11.jpg,diner
221,n01534433_436.JPEG,"junco, snowbird"
222,COCO_train2014_000000064148.jpg,"mouse, bicycle, keyboard, potted plant, cell phone"
223,rep_n03032252_36446.JPEG,rep_n03032252_
224,COCO_train2014_000000182642.jpg,"airplane, bicycle"
225,n03680355_12358.JPEG,Loafer
226,COCO_train2014_000000430523.jpg,bear
227,COCO_train2014_000000445670.jpg,"mirror, couch, laptop, fork"
228,n04522168_29661.JPEG,vase
229,COCO_train2014_000000174504.jpg,"bicycle, sports ball"
230,COCO_train2014_000000462505.jpg,"bicycle, train, motorcycle"
231,COCO_train2014_000000224869.jpg,"bicycle, airplane, motorcycle, vase, horse"
232,n02098413_13571.JPEG,"Lhasa, Lhasa apso"
233,bowlingalley3.jpg,bowlingalley
234,n04146614_5147.JPEG,school bus
235,n02259212_3343.JPEG,leafhopper
236,n07590611_4863.JPEG,"hot pot, hotpot"
237,rep_COCO_train2014_000000488558.jpg,"mouse, clock, window, plate, remote, orange"
238,COCO_train2014_000000455657.jpg,"bed, fork, scissors"
239,COCO_train2014_000000179480.jpg,"bicycle, snowboard"
240,n02092002_2572.JPEG,"Scottish deerhound, deerhound"
241,n03775071_13796.JPEG,mitten
242,COCO_train2014_000000018367.jpg,"bicycle, sheep"
243,bikerack1.jpg,bikerack
244,horsebarn11.jpg,horsebarn
245,COCO_train2014_000000521884.jpg,parking meter
246,n02277742_15647.JPEG,"ringlet, ringlet butterfly"
247,campsite7.jpg,campsite
248,COCO_train2014_000000047780.jpg,"horse, dog"
249,n02089973_10124.JPEG,English foxhound
250,flowershop2.jpg,flowershop
251,n04037443_34400.JPEG,"racer, race car, racing car"
252,n02442845_19700.JPEG,mink
253,COCO_train2014_000000274776.jpg,"clock, cat, fork, laptop, cell phone, couch, remote"
254,COCO_train2014_000000517625.jpg,"bicycle, window, banana, hot dog, spoon, orange"
255,olympicswimmingpool.jpg,olympicswimmingpool
256,fishmarket2.jpg,fishmarket
257,n02871525_23062.JPEG,"bookshop, bookstore, bookstall"
258,n03532672_3469.JPEG,"hook, claw"
259,copyroom5.jpg,copyroom
260,COCO_train2014_000000574760.jpg,"toothbrush, tie, bicycle, plate"
261,COCO_train2014_000000232277.jpg,bus
262,rep_COCO_train2014_000000570785.jpg,vase
263,COCO_train2014_000000577964.jpg,"bottle, bicycle, couch"
264,n03498962_8595.JPEG,hatchet
265,COCO_train2014_000000031078.jpg,"bicycle, snowboard"
266,n02128925_3869.JPEG,"jaguar, panther, Panthera onca, Felis onca"
267,n03930313_4671.JPEG,"picket fence, paling"
268,n11879895_2208.JPEG,rapeseed
269,COCO_train2014_000000293368.jpg,"bed, couch, mirror, clock"
270,n04252225_3764.JPEG,"snowplow, snowplough"
271,n04376876_15795.JPEG,syringe
272,homegarage2.jpg,homegarage
273,COCO_train2014_000000547186.jpg,"shoe, couch, train, motorcycle"
274,COCO_train2014_000000371353.jpg,orange
275,n02007558_11877.JPEG,flamingo
276,jail4.jpg,jail
277,COCO_train2014_000000065400.jpg,"bicycle, sandwich, plate, broccoli, vase, apple, horse"
278,COCO_train2014_000000162182.jpg,scissors
279,wrestlingring.jpg,wrestlingring
280,COCO_train2014_000000452279.jpg,"tie, bicycle, bird"
281,n03595614_9847.JPEG,"jersey, T-shirt, tee shirt"
282,n02817516_52384.JPEG,"bearskin, busby, shako"
283,COCO_train2014_000000174303.jpg,"potted plant, keyboard, bicycle"
284,n01806143_8071.JPEG,peacock
285,COCO_train2014_000000572000.jpg,truck
286,rep_playground10.jpg,rep_playground
287,n07730033_9953.JPEG,cardoon
288,COCO_train2014_000000010710.jpg,"baseball glove, bicycle"
289,hedgemaze1.jpg,hedgemaze
290,COCO_train2014_000000246453.jpg,"mouse, fork"
291,n03584829_17855.JPEG,"iron, smoothing iron"
292,n02910353_10950.JPEG,buckle
293,gazebo.jpg,gazebo
294,dugout1.jpg,dugout
295,n07860988_9287.JPEG,dough
296,n03255030_1114.JPEG,dumbbell
297,COCO_train2014_000000084529.jpg,"tie, bicycle, shoe, umbrella, fire hydrant"
298,COCO_train2014_000000493578.jpg,"bicycle, tennis racket"
299,COCO_train2014_000000328036.jpg,cow
300,n04447861_7728.JPEG,toilet seat
301,COCO_train2014_000000369230.jpg,"elephant, sheep"
302,COCO_train2014_000000505420.jpg,"bicycle, snowboard"
303,COCO_train2014_000000472865.jpg,"sandwich, spoon"
304,desertvegetation5.jpg,desertvegetation
305,n04612504_3286.JPEG,yawl
306,n01698640_11544.JPEG,"American alligator, Alligator mississipiensis"
307,n04162706_15212.JPEG,"seat belt, seatbelt"
308,COCO_train2014_000000439576.jpg,"chair, bicycle, tie, couch, fork, window, banana, scissors, spoon"
309,COCO_train2014_000000476380.jpg,donut
310,n03017168_3695.JPEG,"chime, bell, gong"
311,museum5.jpg,museum
312,restaurant11.jpg,restaurant
313,COCO_train2014_000000009983.jpg,"bicycle, cup, fork, window, bowl, banana, microwave, spoon"
314,COCO_train2014_000000335063.jpg,"bicycle, surfboard"
315,n02108000_6192.JPEG,EntleBucher
316,rep_n03623198_3026.JPEG,rep_n03623198_
317,COCO_train2014_000000520259.jpg,"bicycle, baseball bat, motorcycle"
318,n04335435_10063.JPEG,"streetcar, tram, tramcar, trolley, trolley car"
319,n02974003_850.JPEG,car wheel
320,rep_boardwalk4.jpg,rep_boardwalk
321,ATM2.jpg,ATM
322,COCO_train2014_000000041340.jpg,"bicycle, sports ball, snowboard"
323,COCO_train2014_000000012795.jpg,"bottle, bicycle"
324,n03958227_1754.JPEG,plastic bag
325,baggageClaim4.jpg,baggageClaim
326,n01883070_9183.JPEG,wombat
327,COCO_train2014_000000151414.jpg,"potted plant, dog"
328,n02860847_9221.JPEG,"bobsled, bobsleigh, bob"
329,n04590129_6733.JPEG,window shade
330,conference1.jpg,conference
331,deck1.jpg,deck
332,n02494079_6061.JPEG,"squirrel monkey, Saimiri sciureus"
333,n07734744_18382.JPEG,mushroom
334,COCO_train2014_000000073172.jpg,"tie, microwave, bicycle, frisbee"
335,pharmacy4.jpg,pharmacy
336,bakerykitchen.jpg,bakerykitchen
337,n07711569_4744.JPEG,mashed potato
338,wrestlingring6.jpg,wrestlingring
339,COCO_train2014_000000142958.jpg,"mouse, fork, mirror, couch"
340,n03709823_25687.JPEG,"mailbag, postbag"
341,rep_n04136333_2487.JPEG,rep_n04136333_
342,n02667093_944.JPEG,abaya
343,COCO_train2014_000000274685.jpg,"bicycle, sheep"
344,n07715103_12793.JPEG,cauliflower
345,COCO_train2014_000000090201.jpg,"airplane, bicycle"
346,COCO_train2014_000000474157.jpg,"elephant, bicycle, sheep"
347,COCO_train2014_000000546147.jpg,"mouse, bicycle, bird, umbrella, couch"
348,n01873310_15823.JPEG,"platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus"
349,COCO_train2014_000000190566.jpg,"bicycle, snowboard"
350,n01688243_1815.JPEG,"frilled lizard, Chlamydosaurus kingi"
351,n02110341_1478.JPEG,"dalmatian, coach dog, carriage dog"
352,n01914609_1551.JPEG,"sea anemone, anemone"
353,windmill2.jpg,windmill
354,n02641379_15161.JPEG,"gar, garfish, garpike, billfish, Lepisosteus osseus"
355,COCO_train2014_000000291599.jpg,sheep
356,n02095570_3254.JPEG,Lakeland terrier
357,n07742313_20683.JPEG,Granny Smith
358,ice_rink10.jpg,ice_rink
359,n04523525_23943.JPEG,vault
360,COCO_train2014_000000468394.jpg,"bicycle, couch, bird"
361,COCO_train2014_000000312003.jpg,"bicycle, parking meter, street sign, bench, motorcycle, boat"
362,rep_n02808304_3656.JPEG,rep_n02808304_
363,COCO_train2014_000000434069.jpg,"tie, bicycle, motorcycle, shoe, microwave, umbrella"
364,hospitalroom6.jpg,hospitalroom
365,COCO_train2014_000000219294.jpg,"bicycle, boat, kite, motorcycle"
366,n04557648_10553.JPEG,water bottle
367,onboat7.jpg,onboat
368,COCO_train2014_000000498615.jpg,"cat, boat"
369,COCO_train2014_000000166082.jpg,"banana, fork, window, cake"
370,n03690938_241.JPEG,lotion
371,n01677366_3070.JPEG,"common iguana, iguana, Iguana iguana"
372,laundromat1.jpg,laundromat
373,n01530575_3746.JPEG,"brambling, Fringilla montifringilla"
374,rep_COCO_train2014_000000182642.jpg,"airplane, bicycle"
375,n03095699_4161.JPEG,"container ship, containership, container vessel"
376,COCO_train2014_000000358868.jpg,"tie, mirror, dog"
377,n03355925_29622.JPEG,"flagpole, flagstaff"
378,COCO_train2014_000000054736.jpg,"truck, motorcycle"
379,COCO_train2014_000000552630.jpg,"baseball glove, bicycle, kite, skateboard"
380,courtroom2.jpg,courtroom
381,n02012849_6564.JPEG,crane
382,constructionSite3.jpg,constructionSite
383,COCO_train2014_000000062387.jpg,"street sign, bicycle, fire hydrant, motorcycle"
384,COCO_train2014_000000265453.jpg,"bicycle, sheep"
385,rep_COCO_train2014_000000028868.jpg,"bicycle, baseball bat"
386,n07716906_5285.JPEG,spaghetti squash
387,parkinggarage.jpg,parkinggarage
388,n02408429_8642.JPEG,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
389,COCO_train2014_000000269483.jpg,"tie, bicycle, umbrella, surfboard"
390,COCO_train2014_000000301603.jpg,"mouse, bicycle, clock, suitcase, fork, vase, couch"
391,COCO_train2014_000000278555.jpg,"bicycle, tennis racket"
392,COCO_train2014_000000462925.jpg,cat
393,COCO_train2014_000000293130.jpg,"horse, skis"
394,COCO_train2014_000000461561.jpg,"banana, couch, window, broccoli"
395,lab3.jpg,lab
396,n03476684_18045.JPEG,hair slide
397,n03124170_7720.JPEG,"cowboy hat, ten-gallon hat"
398,COCO_train2014_000000139344.jpg,"hat, motorcycle"
399,n03100240_14200.JPEG,convertible
400,lockerroom3.jpg,lockerroom
401,n07695742_6577.JPEG,pretzel
402,n03874599_12058.JPEG,padlock
403,nursery2.jpg,nursery
404,COCO_train2014_000000294233.jpg,"bicycle, tennis racket"
405,COCO_train2014_000000257690.jpg,"horse, boat"
406,n03770679_5503.JPEG,minivan
407,n03697007_12710.JPEG,"lumbermill, sawmill"
408,minigolf.jpg,minigolf
409,n02102177_3788.JPEG,Welsh springer spaniel
410,COCO_train2014_000000481157.jpg,"cell phone, bicycle, laptop, remote"
411,COCO_train2014_000000364280.jpg,"bicycle, surfboard"
412,n07871810_8416.JPEG,"meat loaf, meatloaf"
413,COCO_train2014_000000516517.jpg,"bicycle, snowboard"
414,COCO_train2014_000000044267.jpg,"blender, plate"
415,n02788148_754.JPEG,"bannister, banister, balustrade, balusters, handrail"
416,COCO_train2014_000000037358.jpg,"fire hydrant, sheep"
417,ticket_counter7.jpg,ticket_counter
418,n06874185_45643.JPEG,"traffic light, traffic signal, stoplight"
419,rep_COCO_train2014_000000225383.jpg,"tie, bicycle, truck"
420,COCO_train2014_000000026645.jpg,"horse, motorcycle"
421,n02917067_629.JPEG,"bullet train, bullet"
422,olympicswimmingpool8.jpg,olympicswimmingpool
423,COCO_train2014_000000146725.jpg,bus
424,COCO_train2014_000000029323.jpg,"banana, window, carrot"
425,COCO_train2014_000000196777.jpg,"airplane, bicycle"
426,forestpath2.jpg,forestpath
427,n02113624_10154.JPEG,toy poodle
428,racecarcourse2.jpg,racecarcourse
429,n02894605_62312.JPEG,"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
430,n03544143_7389.JPEG,hourglass
431,backstage1.jpg,backstage
432,tollbooth3.jpg,tollbooth
433,rep_COCO_train2014_000000376643.jpg,"dog, motorcycle"
434,COCO_train2014_000000404296.jpg,"sandwich, plate, broccoli, banana, apple"
435,COCO_train2014_000000544738.jpg,"bicycle, traffic light, tennis racket"
436,COCO_train2014_000000481521.jpg,"cat, vase"
437,n04153751_8229.JPEG,screw
438,COCO_train2014_000000080084.jpg,"bicycle, fork, plate, bowl, refrigerator, banana, toaster"
439,COCO_train2014_000000292034.jpg,bicycle
440,n07714990_2462.JPEG,broccoli
441,n04591713_3599.JPEG,wine bottle
442,n02843684_21806.JPEG,birdhouse
443,n02116738_23777.JPEG,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus"
444,n02437616_818.JPEG,llama
445,n02787622_21775.JPEG,banjo
446,n09229709_9182.JPEG,bubble
447,COCO_train2014_000000071550.jpg,"spoon, bicycle, suitcase, knife, cup, fork, window, couch"
448,COCO_train2014_000000535250.jpg,truck
449,cave.jpg,cave
450,n03314780_13418.JPEG,face powder
451,rep_n03065424_30673.JPEG,rep_n03065424_
452,COCO_train2014_000000066696.jpg,"potted plant, keyboard, laptop, window"
453,COCO_train2014_000000078042.jpg,bicycle
454,COCO_train2014_000000032275.jpg,refrigerator
455,n04590129_4291.JPEG,window shade
456,sushibar8.jpg,sushibar
457,COCO_train2014_000000215291.jpg,"bicycle, tennis racket"
458,n03109150_14215.JPEG,"corkscrew, bottle screw"
459,livingroom.jpg,livingroom
460,dinosaur1.jpg,dinosaur
461,shootingrange7.jpg,shootingrange
462,circus1.jpg,circus
463,n02980441_6774.JPEG,castle
464,n07753592_11210.JPEG,banana
465,COCO_train2014_000000087285.jpg,"potted plant, laptop, dog"
466,cockpit2.jpg,cockpit
467,COCO_train2014_000000081365.jpg,"hot dog, carrot"
468,n02006656_1546.JPEG,spoonbill
469,n02640242_4958.JPEG,sturgeon
470,n04447861_6714.JPEG,toilet seat
471,rep_COCO_train2014_000000570785.jpg,vase
472,n01873310_26027.JPEG,"platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus"
473,COCO_train2014_000000284987.jpg,sheep
474,COCO_train2014_000000083393.jpg,"fire hydrant, vase, motorcycle"
475,n04275548_4656.JPEG,"spider web, spider's web"
476,COCO_train2014_000000336804.jpg,"potted plant, horse, couch, hair drier"
477,n04371430_693.JPEG,"swimming trunks, bathing trunks"
478,COCO_train2014_000000282707.jpg,"blender, sandwich, plate, banana, sink, spoon, toaster"
479,COCO_train2014_000000511165.jpg,"oven, blender"
480,COCO_train2014_000000185262.jpg,"bicycle, clock, window, potted plant, shoe, hair brush, couch"
481,harbor8.jpg,harbor
482,COCO_train2014_000000138785.jpg,"clock, potted plant, bed, banana, scissors, hair drier, couch"
483,n04023962_16686.JPEG,"punching bag, punch bag, punching ball, punchball"
484,n03602883_18507.JPEG,joystick
485,wrestlingring8.jpg,wrestlingring
486,n02007558_9620.JPEG,flamingo
487,COCO_train2014_000000214821.jpg,"baseball glove, bicycle"
488,n01980166_2703.JPEG,fiddler crab
489,winebarrel4.jpg,winebarrel
490,COCO_train2014_000000016314.jpg,bicycle
491,n02123597_11635.JPEG,"Siamese cat, Siamese"
492,COCO_train2014_000000485465.jpg,"cup, window, plate"
493,COCO_train2014_000000059321.jpg,vase
494,basement.jpg,basement
495,COCO_train2014_000000399984.jpg,zebra
496,appleorchard1.jpg,appleorchard
497,rep_COCO_train2014_000000479035.jpg,"bicycle, knife, bowl, cake, spoon"
498,n02091244_4986.JPEG,"Ibizan hound, Ibizan Podenco"
499,n03788195_12146.JPEG,mosque
500,n06596364_14979.JPEG,comic book
501,COCO_train2014_000000405544.jpg,giraffe
502,grocerystore5.jpg,grocerystore
503,COCO_train2014_000000035357.jpg,"bus, boat"
504,n04548280_6814.JPEG,wall clock
505,COCO_train2014_000000118306.jpg,street sign
506,n01828970_9787.JPEG,bee eater
507,n02536864_10615.JPEG,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch"
508,COCO_train2014_000000242979.jpg,"bicycle, boat"
509,n02280649_2534.JPEG,cabbage butterfly
510,COCO_train2014_000000071328.jpg,"door, refrigerator, plate"
511,exerciseequipment.jpg,exerciseequipment
512,n03662601_14072.JPEG,lifeboat
513,COCO_train2014_000000197118.jpg,sheep
514,COCO_train2014_000000565501.jpg,"street sign, motorcycle"
515,rep_n04040759_5145.JPEG,rep_n04040759_
516,n02091467_4960.JPEG,"Norwegian elkhound, elkhound"
517,COCO_train2014_000000407102.jpg,"bicycle, sheep"
518,COCO_train2014_000000451701.jpg,scissors
519,rep_parkinggarage3.jpg,rep_parkinggarage
