,image_id,annotation
70,n02108915_1935.JPEG,French bulldog
71,COCO_train2014_000000486717.jpg,"baseball glove, bicycle, skateboard"
72,n02963159_9053.JPEG,cardigan
73,COCO_train2014_000000085122.jpg,giraffe
74,frontDoor3.jpg,frontDoor
75,COCO_train2014_000000523334.jpg,"bicycle, baseball bat"
76,n04590129_4291.JPEG,window shade
77,n02514041_10061.JPEG,"barracouta, snoek"
78,exerciseequipment4.jpg,exerciseequipment
79,COCO_train2014_000000026388.jpg,"bicycle, suitcase"
80,readingroom4.jpg,readingroom
81,COCO_train2014_000000398949.jpg,"bicycle, mirror, hot dog"
82,n03495258_17799.JPEG,harp
83,COCO_train2014_000000056109.jpg,"bicycle, car, motorcycle, bed, train, couch"
84,COCO_train2014_000000332498.jpg,hat
85,COCO_train2014_000000434069.jpg,"tie, bicycle, motorcycle, shoe, microwave, umbrella"
86,rep_n01796340_19749.JPEG,rep_n01796340_
87,cafeteria3.jpg,cafeteria
88,n07579787_9672.JPEG,plate
89,breakroom5.jpg,breakroom
90,COCO_train2014_000000074574.jpg,"bicycle, sheep"
91,n04525038_11951.JPEG,velvet
92,n04483307_11742.JPEG,trimaran
93,n07615774_19270.JPEG,"ice lolly, lolly, lollipop, popsicle"
94,COCO_train2014_000000200814.jpg,"bicycle, clock, mirror"
95,rep_n04044716_4079.JPEG,rep_n04044716_
96,horsebarn11.jpg,horsebarn
97,hometheater5.jpg,hometheater
98,COCO_train2014_000000377703.jpg,airplane
99,n03967562_34479.JPEG,"plow, plough"
100,COCO_train2014_000000228518.jpg,giraffe
101,COCO_train2014_000000437967.jpg,"banana, carrot, window"
102,COCO_train2014_000000138904.jpg,"door, refrigerator"
103,n02443114_11782.JPEG,"polecat, fitch, foulmart, foumart, Mustela putorius"
104,n04418357_22691.JPEG,"theater curtain, theatre curtain"
105,n03691459_6718.JPEG,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system"
106,n04548362_34087.JPEG,"wallet, billfold, notecase, pocketbook"
107,n02910353_10950.JPEG,buckle
108,COCO_train2014_000000079111.jpg,"sandwich, bowl, banana"
109,n02281406_355.JPEG,"sulphur butterfly, sulfur butterfly"
110,COCO_train2014_000000322105.jpg,"potted plant, horse"
111,COCO_train2014_000000101069.jpg,"bicycle, fire hydrant, truck"
112,COCO_train2014_000000550313.jpg,"microwave, bicycle"
113,weightroom4.jpg,weightroom
114,n04243546_28394.JPEG,"slot, one-armed bandit"
115,COCO_train2014_000000515102.jpg,"hair brush, bicycle"
116,pharmacy.jpg,pharmacy
117,n02093647_764.JPEG,Bedlington terrier
118,metroInside3.jpg,metroInside
119,COCO_train2014_000000383641.jpg,giraffe
120,n02494079_6061.JPEG,"squirrel monkey, Saimiri sciureus"
121,cave5.jpg,cave
122,n03877472_15657.JPEG,"pajama, pyjama, pj's, jammies"
123,COCO_train2014_000000009557.jpg,"bicycle, couch, frisbee"
124,n03617480_20673.JPEG,kimono
125,COCO_train2014_000000474827.jpg,vase
126,COCO_train2014_000000387575.jpg,hat
127,pasture8.jpg,pasture
128,n04456115_13349.JPEG,torch
129,COCO_train2014_000000053778.jpg,elephant
130,COCO_train2014_000000152564.jpg,"microwave, bicycle"
131,shower4.jpg,shower
132,rep_circus1.jpg,rep_circus
133,n07718472_4516.JPEG,"cucumber, cuke"
134,n02895154_28027.JPEG,"breastplate, aegis, egis"
135,n09229709_45133.JPEG,bubble
136,COCO_train2014_000000006053.jpg,"bicycle, snowboard"
137,greenhouse5.jpg,greenhouse
138,n02342885_2292.JPEG,hamster
139,COCO_train2014_000000253550.jpg,"hair drier, bicycle"
140,COCO_train2014_000000196777.jpg,"airplane, bicycle"
141,COCO_train2014_000000334700.jpg,"fire hydrant, truck"
142,COCO_train2014_000000128299.jpg,"blender, window, broccoli, oven, bed, banana, refrigerator, couch, toaster"
143,rep_n02229544_6831.JPEG,rep_n02229544_
144,n02087046_4402.JPEG,toy terrier
145,n04149813_6373.JPEG,scoreboard
146,n13044778_621.JPEG,earthstar
147,n02110958_8979.JPEG,"pug, pug-dog"
148,rep_driveway8.jpg,rep_driveway
149,n04125021_157.JPEG,safe
150,rep_COCO_train2014_000000570785.jpg,vase
151,n04265275_1283.JPEG,space heater
152,n02108000_6192.JPEG,EntleBucher
153,COCO_train2014_000000405401.jpg,"bicycle, snowboard"
154,COCO_train2014_000000543254.jpg,cat
155,COCO_train2014_000000411778.jpg,hat
156,COCO_train2014_000000521416.jpg,"potted plant, keyboard, bicycle, vase"
157,COCO_train2014_000000433826.jpg,"bicycle, vase, traffic light, motorcycle"
158,COCO_train2014_000000091005.jpg,airplane
159,n01697457_8605.JPEG,"African crocodile, Nile crocodile, Crocodylus niloticus"
160,n03947888_3551.JPEG,"pirate, pirate ship"
161,COCO_train2014_000000524646.jpg,"bicycle, traffic light, tennis racket"
162,n01930112_19568.JPEG,"nematode, nematode worm, roundworm"
163,n03124043_1693.JPEG,cowboy boot
164,n03673027_16241.JPEG,"liner, ocean liner"
165,COCO_train2014_000000459190.jpg,cake
166,n03733805_3247.JPEG,measuring cup
167,constructionSite3.jpg,constructionSite
168,n02100877_3784.JPEG,"Irish setter, red setter"
169,COCO_train2014_000000364806.jpg,traffic light
170,COCO_train2014_000000140946.jpg,fire hydrant
171,n02509815_2662.JPEG,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens"
172,n02013706_6959.JPEG,"limpkin, Aramus pictus"
173,onboat7.jpg,onboat
174,dollhouse1.jpg,dollhouse
175,driveway6.jpg,driveway
176,n03372029_44960.JPEG,"flute, transverse flute"
177,clothingstore2.jpg,clothingstore
178,COCO_train2014_000000579065.jpg,"hair brush, refrigerator, plate"
179,COCO_train2014_000000332261.jpg,"bicycle, tennis racket"
180,COCO_train2014_000000078042.jpg,bicycle
181,n04612504_3286.JPEG,yawl
182,COCO_train2014_000000129060.jpg,"bicycle, sports ball, snowboard"
183,newsstand5.jpg,newsstand
184,hotelRoom2.jpg,hotelRoom
185,COCO_train2014_000000231851.jpg,"cat, traffic light"
186,COCO_train2014_000000038370.jpg,"bicycle, pizza, knife, fork, window, couch"
187,COCO_train2014_000000403184.jpg,"horse, bicycle, motorcycle"
188,COCO_train2014_000000021991.jpg,"bicycle, mirror"
189,concert1.jpg,concert
190,n03803284_20020.JPEG,muzzle
191,COCO_train2014_000000484528.jpg,"bicycle, skateboard"
192,n03000247_27870.JPEG,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour"
193,COCO_train2014_000000157119.jpg,"horse, mirror"
194,COCO_train2014_000000082548.jpg,"bicycle, car, boat, umbrella, train"
195,n07697537_1304.JPEG,"hotdog, hot dog, red hot"
196,n04435653_567.JPEG,tile roof
197,n02493509_10255.JPEG,"titi, titi monkey"
198,n04179913_3897.JPEG,sewing machine
199,COCO_train2014_000000331225.jpg,"tie, cat, bicycle, fork"
200,n03240683_16987.JPEG,"drilling platform, offshore rig"
201,wineVineyard2.jpg,wineVineyard
202,ballroom4.jpg,ballroom
203,rep_n03623198_3026.JPEG,rep_n03623198_
204,n01689811_9114.JPEG,alligator lizard
205,COCO_train2014_000000050624.jpg,bear
206,doctor1.jpg,doctor
207,COCO_train2014_000000268659.jpg,hat
208,dormroom10.jpg,dormroom
209,n04141327_8356.JPEG,scabbard
210,COCO_train2014_000000474024.jpg,"microwave, bicycle, bird"
211,n02098286_5609.JPEG,West Highland white terrier
212,n02840245_11446.JPEG,"binder, ring-binder"
213,n02869837_657.JPEG,"bonnet, poke bonnet"
214,n07717410_8699.JPEG,acorn squash
215,n02108551_26574.JPEG,Tibetan mastiff
216,COCO_train2014_000000444346.jpg,hat
217,COCO_train2014_000000185888.jpg,bus
218,rep_bakery5.jpg,rep_bakery
219,COCO_train2014_000000343992.jpg,"elephant, bicycle"
220,operatingroom3.jpg,operatingroom
221,cliff2.jpg,cliff
222,diningroom3.jpg,diningroom
223,n02992211_3819.JPEG,"cello, violoncello"
224,COCO_train2014_000000051774.jpg,cow
225,n01968897_21883.JPEG,"chambered nautilus, pearly nautilus, nautilus"
226,shower1.jpg,shower
227,n02088364_6333.JPEG,beagle
228,n04525038_17320.JPEG,velvet
229,n04560804_9848.JPEG,water jug
230,COCO_train2014_000000408829.jpg,"hair brush, door, refrigerator, plate"
231,COCO_train2014_000000559958.jpg,teddy bear
232,COCO_train2014_000000498615.jpg,"cat, boat"
233,n02099429_5693.JPEG,curly-coated retriever
234,n02363005_12005.JPEG,beaver
235,COCO_train2014_000000306988.jpg,"tie, bicycle, bird, cat, umbrella, couch"
236,COCO_train2014_000000201246.jpg,bus
237,COCO_train2014_000000266103.jpg,keyboard
238,COCO_train2014_000000300383.jpg,"bottle, bicycle, kite"
239,rep_COCO_train2014_000000488558.jpg,"mouse, clock, window, plate, remote, orange"
240,COCO_train2014_000000502043.jpg,"hair drier, bicycle"
241,n04251144_13296.JPEG,snorkel
242,dancestudio5.jpg,dancestudio
243,n02268853_630.JPEG,damselfly
244,COCO_train2014_000000026443.jpg,"bear, bicycle, bird"
245,park.jpg,park
246,COCO_train2014_000000022627.jpg,"mirror, dog"
247,n07880968_238.JPEG,burrito
248,COCO_train2014_000000405730.jpg,"cat, traffic light"
249,n07734744_18382.JPEG,mushroom
250,baywindow4.jpg,baywindow
251,gazebo5.jpg,gazebo
252,COCO_train2014_000000215291.jpg,"bicycle, tennis racket"
253,classroom5.jpg,classroom
254,n04127249_4641.JPEG,safety pin
255,n02110063_5641.JPEG,"malamute, malemute, Alaskan malamute"
256,rep_desertvegetation3.jpg,rep_desertvegetation
257,n03457902_14354.JPEG,"greenhouse, nursery, glasshouse"
258,COCO_train2014_000000357470.jpg,"mouse, fork, dog"
259,n02090622_8903.JPEG,"borzoi, Russian wolfhound"
260,COCO_train2014_000000340602.jpg,"bicycle, sports ball"
261,COCO_train2014_000000442793.jpg,giraffe
262,olympicswimmingpool7.jpg,olympicswimmingpool
263,COCO_train2014_000000077686.jpg,"potted plant, keyboard, bicycle"
264,casino4.jpg,casino
265,n12057211_4404.JPEG,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum"
266,n03670208_3265.JPEG,"limousine, limo"
267,COCO_train2014_000000404823.jpg,"bicycle, bus, plate"
268,van_interior5.jpg,van_interior
269,pantry6.jpg,pantry
270,COCO_train2014_000000398540.jpg,giraffe
271,n04597913_690.JPEG,wooden spoon
272,COCO_train2014_000000148639.jpg,"baseball glove, bicycle, kite"
273,n02113186_8621.JPEG,"Cardigan, Cardigan Welsh corgi"
274,carFactory3.jpg,carFactory
275,golfcourse10.jpg,golfcourse
276,rep_n02442845_19700.JPEG,rep_n02442845_
277,COCO_train2014_000000354045.jpg,"tie, bicycle, broccoli, apple"
278,n07930864_29639.JPEG,cup
279,COCO_train2014_000000384167.jpg,airplane
280,n04317175_4361.JPEG,stethoscope
281,n01629819_19393.JPEG,"European fire salamander, Salamandra salamandra"
282,n11879895_2208.JPEG,rapeseed
283,n04238763_2717.JPEG,"slide rule, slipstick"
284,COCO_train2014_000000191740.jpg,"bowl, banana, hot dog, window"
285,COCO_train2014_000000126321.jpg,dog
286,COCO_train2014_000000100863.jpg,refrigerator
287,COCO_train2014_000000282137.jpg,"fork, dog"
288,courthouse2.jpg,courthouse
289,COCO_train2014_000000364683.jpg,bear
290,n01641577_2021.JPEG,"bullfrog, Rana catesbeiana"
291,COCO_train2014_000000367552.jpg,"bicycle, snowboard"
292,rep_COCO_train2014_000000300072.jpg,"banana, window, broccoli"
293,n03126707_22076.JPEG,crane
294,n02096294_5480.JPEG,Australian terrier
295,n02165456_9825.JPEG,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle"
296,COCO_train2014_000000495243.jpg,"chair, bicycle, couch, knife, fork, laptop, window, spoon"
297,COCO_train2014_000000036589.jpg,"hair drier, bicycle, mirror"
298,n03709823_19069.JPEG,"mailbag, postbag"
299,COCO_train2014_000000203937.jpg,"mouse, remote, cell phone"
300,COCO_train2014_000000464964.jpg,hat
301,COCO_train2014_000000302166.jpg,"bicycle, umbrella, traffic light"
302,n04591157_1442.JPEG,Windsor tie
303,fireplace2.jpg,fireplace
304,n03347037_2263.JPEG,"fire screen, fireguard"
305,cabin5.jpg,cabin
306,n03857828_53119.JPEG,"oscilloscope, scope, cathode-ray oscilloscope, CRO"
307,COCO_train2014_000000539705.jpg,traffic light
308,n03424325_31318.JPEG,"gasmask, respirator, gas helmet"
309,rep_n02704792_9673.JPEG,rep_n02704792_
310,n02895154_35255.JPEG,"breastplate, aegis, egis"
311,pub2.jpg,pub
312,COCO_train2014_000000409023.jpg,"bicycle, bird"
313,n02132136_492.JPEG,"brown bear, bruin, Ursus arctos"
314,icecream1.jpg,icecream
315,HorseRaceTrack4.jpg,HorseRaceTrack
316,n07711569_5443.JPEG,mashed potato
317,foodcourt6.jpg,foodcourt
318,COCO_train2014_000000522534.jpg,"bicycle, umbrella"
319,fireplace4.jpg,fireplace
320,COCO_train2014_000000183719.jpg,hat
321,n03866082_8143.JPEG,overskirt
322,COCO_train2014_000000213838.jpg,"bicycle, cup, plate"
323,COCO_train2014_000000300072.jpg,"banana, window, broccoli"
324,n03249569_23070.JPEG,"drum, membranophone, tympan"
325,n03895866_45745.JPEG,"passenger car, coach, carriage"
326,n03481172_16310.JPEG,hammer
327,COCO_train2014_000000056341.jpg,"clock, laptop, potted plant, bed, scissors, couch"
328,COCO_train2014_000000534267.jpg,"bicycle, surfboard, motorcycle"
329,rep_n13040303_4195.JPEG,rep_n13040303_
330,COCO_train2014_000000480403.jpg,"shoe, tie, bicycle, suitcase"
331,n03447721_2079.JPEG,"gong, tam-tam"
332,n04409515_19454.JPEG,tennis ball
333,n01820546_4905.JPEG,lorikeet
334,COCO_train2014_000000402057.jpg,"carrot, orange"
335,n04476259_4447.JPEG,tray
336,volleyballcourt7.jpg,volleyballcourt
337,gasstation8.jpg,gasstation
338,n01484850_22362.JPEG,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias"
339,COCO_train2014_000000028868.jpg,"bicycle, baseball bat"
340,frontFoyer7.jpg,frontFoyer
341,COCO_train2014_000000090827.jpg,horse
342,COCO_train2014_000000225750.jpg,bird
343,n01695060_2336.JPEG,"Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis"
344,n02930766_3558.JPEG,"cab, hack, taxi, taxicab"
345,n03207941_9898.JPEG,"dishwasher, dish washer, dishwashing machine"
346,n02951585_4109.JPEG,"can opener, tin opener"
347,n03000134_7257.JPEG,chainlink fence
348,COCO_train2014_000000091784.jpg,hat
349,nailsalon2.jpg,nailsalon
350,COCO_train2014_000000303436.jpg,"bicycle, fire hydrant, train, motorcycle"
351,COCO_train2014_000000419212.jpg,"bicycle, tennis racket"
352,COCO_train2014_000000188660.jpg,cat
353,COCO_train2014_000000034381.jpg,"tie, bicycle, shoe, traffic light, couch"
354,COCO_train2014_000000176873.jpg,"tie, bicycle, car, motorcycle, bed, fire hydrant, couch"
355,n03935335_617.JPEG,"piggy bank, penny bank"
356,COCO_train2014_000000309192.jpg,"bicycle, pizza"
357,COCO_train2014_000000237372.jpg,"shoe, bicycle, boat, motorcycle"
358,porch2.jpg,porch
359,n04326547_16089.JPEG,stone wall
360,rep_COCO_train2014_000000470907.jpg,bear
361,COCO_train2014_000000291599.jpg,sheep
362,n02328150_6567.JPEG,"Angora, Angora rabbit"
363,n03785016_17731.JPEG,moped
364,shoestore2.jpg,shoestore
365,COCO_train2014_000000188225.jpg,"bicycle, bus"
366,sparoom.jpg,sparoom
367,rep_shoestore5.jpg,rep_shoestore
368,n03676483_23351.JPEG,"lipstick, lip rouge"
369,n09288635_4221.JPEG,geyser
370,COCO_train2014_000000031053.jpg,"bicycle, skis, motorcycle"
371,COCO_train2014_000000238256.jpg,"bicycle, kite, skateboard"
372,horsebarn7.jpg,horsebarn
373,rep_n03461385_91813.JPEG,rep_n03461385_
374,basement.jpg,basement
375,COCO_train2014_000000438154.jpg,"elephant, bicycle"
376,COCO_train2014_000000202050.jpg,traffic light
377,n02130308_13809.JPEG,"cheetah, chetah, Acinonyx jubatus"
378,COCO_train2014_000000461118.jpg,"baseball glove, bicycle, skateboard"
379,COCO_train2014_000000526968.jpg,"bicycle, boat, kite"
380,n03742115_8580.JPEG,"medicine chest, medicine cabinet"
381,COCO_train2014_000000300704.jpg,bus
382,dollhouse5.jpg,dollhouse
383,ATM5.jpg,ATM
384,n04550184_24353.JPEG,"wardrobe, closet, press"
385,n02817516_52384.JPEG,"bearskin, busby, shako"
386,dugout4.jpg,dugout
387,n03920288_7730.JPEG,Petri dish
388,n01632777_18659.JPEG,"axolotl, mud puppy, Ambystoma mexicanum"
389,rep_COCO_train2014_000000114846.jpg,"bicycle, sheep"
390,n01496331_1499.JPEG,"electric ray, crampfish, numbfish, torpedo"
391,COCO_train2014_000000361197.jpg,"banana, fork, window, orange"
392,COCO_train2014_000000192501.jpg,"chair, bicycle, cup, window, bowl, couch"
393,COCO_train2014_000000340283.jpg,"bicycle, umbrella, vase"
394,n03530642_642.JPEG,honeycomb
395,whitewaterrapids2.jpg,whitewaterrapids
396,n01694178_8398.JPEG,"African chameleon, Chamaeleo chamaeleon"
397,n03998194_5245.JPEG,"prayer rug, prayer mat"
398,COCO_train2014_000000437832.jpg,"tie, bicycle, umbrella, truck"
399,rep_COCO_train2014_000000399337.jpg,vase
400,n03908618_3760.JPEG,"pencil box, pencil case"
401,n02134084_22997.JPEG,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus"
402,boardwalk2.jpg,boardwalk
403,COCO_train2014_000000180410.jpg,"bottle, bicycle"
404,COCO_train2014_000000379052.jpg,"bicycle, train"
405,n04275548_4656.JPEG,"spider web, spider's web"
406,COCO_train2014_000000007567.jpg,bus
407,COCO_train2014_000000023718.jpg,"train, bicycle, vase, motorcycle"
408,rep_hardwarestore1.jpg,rep_hardwarestore
409,n02018207_3567.JPEG,"American coot, marsh hen, mud hen, water hen, Fulica americana"
410,COCO_train2014_000000251016.jpg,"tie, clock, plate, microwave, umbrella"
411,n02088094_2564.JPEG,"Afghan hound, Afghan"
412,COCO_train2014_000000189765.jpg,"bicycle, skis"
413,COCO_train2014_000000114822.jpg,"bicycle, snowboard"
414,n01806143_8071.JPEG,peacock
415,COCO_train2014_000000413472.jpg,"bicycle, cake"
416,rep_n02206856_1366.JPEG,rep_n02206856_
417,rep_driveway8.jpg,rep_driveway
418,COCO_train2014_000000132617.jpg,"bicycle, couch, dog"
419,COCO_train2014_000000276664.jpg,"cup, fork, plate, bowl, refrigerator, traffic light"
420,n01644900_18469.JPEG,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui"
421,COCO_train2014_000000531392.jpg,scissors
422,n12985857_3799.JPEG,coral fungus
423,parkinglot2.jpg,parkinglot
424,n02397096_5104.JPEG,warthog
425,cargo3.jpg,cargo
426,n01795545_24.JPEG,black grouse
427,COCO_train2014_000000035927.jpg,cat
428,COCO_train2014_000000219294.jpg,"bicycle, boat, kite, motorcycle"
429,n03658185_4301.JPEG,"letter opener, paper knife, paperknife"
430,n04371430_693.JPEG,"swimming trunks, bathing trunks"
431,COCO_train2014_000000310870.jpg,hat
432,COCO_train2014_000000508456.jpg,giraffe
433,lookout3.jpg,lookout
434,n03956157_7402.JPEG,planetarium
435,lookout2.jpg,lookout
436,COCO_train2014_000000347933.jpg,"sandwich, bowl, banana"
437,nursery5.jpg,nursery
438,COCO_train2014_000000440792.jpg,vase
439,n09332890_13407.JPEG,"lakeside, lakeshore"
440,applestore6.jpg,applestore
441,n02641379_15161.JPEG,"gar, garfish, garpike, billfish, Lepisosteus osseus"
442,conference3.jpg,conference
443,n01631663_6519.JPEG,eft
444,n04507155_27960.JPEG,umbrella
445,glaciers_outdoor.jpg,glaciers_outdoor
446,n03961711_21196.JPEG,plate rack
447,COCO_train2014_000000178423.jpg,truck
448,n02814860_25582.JPEG,"beacon, lighthouse, beacon light, pharos"
449,n02219486_30190.JPEG,"ant, emmet, pismire"
450,COCO_train2014_000000242079.jpg,bus
451,trainStation3.jpg,trainStation
452,COCO_train2014_000000279197.jpg,"bicycle, tennis racket"
453,n12144580_11176.JPEG,corn
454,n02087394_19274.JPEG,Rhodesian ridgeback
455,COCO_train2014_000000265453.jpg,"bicycle, sheep"
456,COCO_train2014_000000289791.jpg,"bowl, bicycle, window"
457,homeoffice.jpg,homeoffice
458,park7.jpg,park
459,rep_COCO_train2014_000000088449.jpg,"bicycle, truck"
460,n02442845_5338.JPEG,mink
461,COCO_train2014_000000081995.jpg,"bicycle, sheep"
462,COCO_train2014_000000321011.jpg,"umbrella, bicycle, surfboard, plate"
463,museum3.jpg,museum
464,n03763968_3541.JPEG,military uniform
465,COCO_train2014_000000027665.jpg,"bicycle, hat"
466,frontFoyer.jpg,frontFoyer
467,n02492660_7004.JPEG,"howler monkey, howler"
468,COCO_train2014_000000443377.jpg,"bicycle, truck"
469,COCO_train2014_000000017935.jpg,"bicycle, tennis racket"
470,n01943899_2192.JPEG,conch
471,wineVineyard7.jpg,wineVineyard
472,n10148035_12439.JPEG,"groom, bridegroom"
473,COCO_train2014_000000140347.jpg,"knife, fork, window, bowl, spoon, orange"
474,rep_COCO_train2014_000000372775.jpg,"refrigerator, plate"
475,COCO_train2014_000000326666.jpg,"bicycle, tennis racket"
476,COCO_train2014_000000236078.jpg,"bicycle, kite, skateboard"
477,COCO_train2014_000000294834.jpg,hat
478,rep_n04019541_4621.JPEG,rep_n04019541_
479,n02364673_9357.JPEG,"guinea pig, Cavia cobaya"
480,n03207743_10711.JPEG,"dishrag, dishcloth"
481,n02092339_318.JPEG,Weimaraner
482,postoffice3.jpg,postoffice
483,COCO_train2014_000000081841.jpg,"clock, window, bed, scissors, couch"
484,COCO_train2014_000000137150.jpg,"bicycle, elephant, motorcycle, boat, apple, horse"
485,COCO_train2014_000000165492.jpg,"bed, traffic light, bird"
486,n02422699_10807.JPEG,"impala, Aepyceros melampus"
487,barbershop5.jpg,barbershop
488,COCO_train2014_000000367853.jpg,"bed, couch, scissors, window"
489,COCO_train2014_000000485605.jpg,"hair brush, door, refrigerator"
490,rep_COCO_train2014_000000061215.jpg,"pizza, window, orange"
491,n02782093_5363.JPEG,balloon
492,rep_COCO_train2014_000000405401.jpg,"bicycle, snowboard"
493,n02423022_6896.JPEG,gazelle
494,COCO_train2014_000000151163.jpg,"bicycle, bird"
495,COCO_train2014_000000541856.jpg,"banana, blender, plate"
496,n03201208_15820.JPEG,"dining table, board"
497,baseball6.jpg,baseball
498,COCO_train2014_000000009024.jpg,"bicycle, pizza"
499,n01669191_12735.JPEG,"box turtle, box tortoise"
500,rep_n04040759_5145.JPEG,rep_n04040759_
501,COCO_train2014_000000176551.jpg,"clock, frisbee"
502,COCO_train2014_000000512380.jpg,"bicycle, skateboard"
503,library_aisle10.jpg,library_aisle
504,greenhouse.jpg,greenhouse
505,restaurantkitchen3.jpg,restaurantkitchen
506,fireplace5.jpg,fireplace
507,n02823750_2943.JPEG,beer glass
508,COCO_train2014_000000439139.jpg,"shoe, tie, bicycle"
509,n03424325_7337.JPEG,"gasmask, respirator, gas helmet"
510,COCO_train2014_000000257976.jpg,"bicycle, bird"
511,COCO_train2014_000000081042.jpg,"plate, bed, refrigerator, banana, scissors"
512,n02094114_4176.JPEG,Norfolk terrier
513,COCO_train2014_000000218772.jpg,"bed, couch, scissors, window"
514,n04613696_1557.JPEG,yurt
515,n03724870_11453.JPEG,mask
516,n04371774_728.JPEG,swing
517,n03085013_23483.JPEG,"computer keyboard, keypad"
518,rep_playground10.jpg,rep_playground
519,COCO_train2014_000000033764.jpg,"bicycle, skis, couch"
520,COCO_train2014_000000390120.jpg,"bicycle, snowboard"
521,soccerfield3.jpg,soccerfield
522,COCO_train2014_000000028116.jpg,"horse, bicycle, sheep"
523,COCO_train2014_000000393738.jpg,"bicycle, sports ball"
524,COCO_train2014_000000074714.jpg,"bicycle, baseball bat"
525,bambooforest4.jpg,bambooforest
526,rep_circus1.jpg,rep_circus
527,frontLawn5.jpg,frontLawn
528,n02939185_6758.JPEG,"caldron, cauldron"
